id,name,artist,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri
5WNa0eaGNwQ1ZXTHVlULpd,Deep End - SIDEPIECE Remix,John Summit,0.652,0.44,126.007,0.0807,0.143,0.024,4,0.773,11,196687,-9.187,0.453,0,spotify:track:5WNa0eaGNwQ1ZXTHVlULpd
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,HVME,0.659,0.13,124.946,0.0444,0.325,0.0,4,0.767,1,163208,-7.429,0.439,1,spotify:track:20McUFi8KCIVdNDLrkTDuZ
59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) - 2021 Remix,David Guetta,0.982,0.274,128.122,0.0496,0.00618,0.433,4,0.612,6,162187,-2.984,0.175,0,spotify:track:1pUTByFRmxwuFIl18NpUB8
1pUTByFRmxwuFIl18NpUB8,The Logical Song,MATTN,0.781,0.139,127.919,0.151,0.00575,0.0,4,0.664,9,150469,-5.3,0.343,0,spotify:track:50Q24gRvLy128dfU2DDoao
50Q24gRvLy128dfU2DDoao,Distant Memory (with Timmy Trumpet x W&W),R3HAB,0.919,0.277,124.946,0.154,0.0789,1.11e-06,4,0.682,6,157927,-2.447,0.704,0,spotify:track:3lDax71SDuJGcFrCyw9qak
3lDax71SDuJGcFrCyw9qak,Morning,Karen Harding,0.82,0.104,129.991,0.061,0.00113,0.199,4,0.676,4,144200,-5.347,0.553,0,spotify:track:3V3ijKDFFwPM9ADBAW41XQ
3V3ijKDFFwPM9ADBAW41XQ,TASTY,Shygirl,0.62,0.112,120.031,0.232,0.414,0.0192,4,0.798,8,164000,-7.079,0.235,0,spotify:track:6f3Slt0GbA2bPZlz0aIFXN
6f3Slt0GbA2bPZlz0aIFXN,The Business,Tiësto,0.837,0.135,123.954,0.0596,0.0198,4.78e-06,4,0.525,0,196189,-4.012,0.477,0,spotify:track:7I5XQpe29kmU86T37nhJip
7I5XQpe29kmU86T37nhJip,Lies,MK,0.81,0.322,125.979,0.0669,0.0424,0.000233,4,0.697,6,156888,-5.128,0.558,0,spotify:track:5WYB4aZkflwjAApBoDCYkz
5WYB4aZkflwjAApBoDCYkz,Astronomia - Never Go Home,Tony Igy,0.866,0.528,128.027,0.106,0.0107,0.0537,4,0.744,9,184687,-4.834,0.302,1,spotify:track:3rgTS3933lMWoPiN6CW4qY
3rgTS3933lMWoPiN6CW4qY,Kids (feat. MKLA),KSHMR,0.907,0.107,124.007,0.0424,0.0208,0.855,4,0.638,5,245927,-9.357,0.0362,0,spotify:track:0pJDnLRe38vYS1zAhpsESV
0pJDnLRe38vYS1zAhpsESV,Children - Edit Mix,Tinlicker,0.697,0.332,122.752,0.133,0.0193,0.0,4,0.611,2,320357,-8.618,0.476,1,spotify:track:0DiWol3AO6WpXZgp0goxAV
0DiWol3AO6WpXZgp0goxAV,One More Time,Daft Punk,0.796,0.25,114.95,0.0343,0.0522,2.69e-05,4,0.803,6,129814,-5.077,0.549,0,spotify:track:2rUsJXt4NeeDiIU6sBvrxo
2rUsJXt4NeeDiIU6sBvrxo,All We Got (feat. KIDDO) - Ofenbach Remix,Robin Schulz,0.783,0.114,123.998,0.0332,0.176,0.000933,4,0.751,10,147261,-7.974,0.398,0,spotify:track:27bZ77uG7mEhydpaPvThR6
27bZ77uG7mEhydpaPvThR6,Turn Back Time,Diplo,0.732,0.109,199.978,0.0504,0.0319,0.868,4,0.528,2,292525,-9.492,0.0324,1,spotify:track:3evAUkYDPeLX5kn0LbvGz4
3evAUkYDPeLX5kn0LbvGz4,Hypnocurrency,Rezz,0.738,0.207,121.936,0.154,0.0129,7.27e-05,4,0.567,0,192838,-6.03,0.432,0,spotify:track:6KddlPfPQ0L8MyffEpo63p
6KddlPfPQ0L8MyffEpo63p,Water (feat. ZOHARA),KREAM,0.595,0.209,124.114,0.0401,0.0689,0.0,4,0.632,8,167903,-7.644,0.435,0,spotify:track:6ft4hAq6yde8jPZY2i5zLr
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),MEDUZA,0.78,0.184,125.997,0.0529,0.101,4.36e-06,4,0.744,10,142971,-3.631,0.762,0,spotify:track:4FUFk1uJuPtUJrDQ8ZSylK
4FUFk1uJuPtUJrDQ8ZSylK,Afraid (feat. HARLEE),James Hype,0.724,0.251,117.998,0.0421,0.18,8.69e-05,4,0.696,11,159657,-7.083,0.568,1,spotify:track:1cVQmBnSLjhWB67iqAXYZZ
1cVQmBnSLjhWB67iqAXYZZ,I Just Wanna (feat. Bow Anderson),Felix Jaehn,0.893,0.0673,119.932,0.0475,0.0441,0.000937,4,0.722,0,116750,-3.255,0.439,0,spotify:track:3iw6V4LH7yPj1ESORX9RIN
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,0.927,0.162,126.037,0.049,0.011,0.0,4,0.648,1,182000,-3.633,0.361,1,spotify:track:46lyJh9GYmWsHez3EsvmAx
46lyJh9GYmWsHez3EsvmAx,Rise Up (feat. Vamero),VINAI,0.82,0.0775,120.066,0.0478,0.0205,0.000685,4,0.749,7,197573,-6.114,0.534,1,spotify:track:3DTqHfTGj1c6y2gDXsTez4
3DTqHfTGj1c6y2gDXsTez4,Regardless,RAYE,0.822,0.121,127.225,0.0507,0.0534,1.99e-05,4,0.636,0,147402,-4.321,0.338,0,spotify:track:63bWXWGcWnRQvdS8bJWdkB
63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),Alok,0.759,0.104,127.966,0.114,0.227,0.00102,4,0.898,7,180152,-4.942,0.24,1,spotify:track:0FRavXSn6XmeItbuJR3VrR
0FRavXSn6XmeItbuJR3VrR,Space Melody (Edward Artemyev) (feat. Leony),VIZE,0.66,0.14,117.923,0.158,0.158,0.02,4,0.8,0,140012,-4.903,0.634,1,spotify:track:4NexTaCZZ7Ehnf03A6SVjt
4NexTaCZZ7Ehnf03A6SVjt,Dandelion,Galantis,0.893,0.061,129.047,0.225,0.207,9.33e-05,4,0.898,1,150635,-7.255,0.653,1,spotify:track:4tcPIwy0UvLYjhXLrMyx89
4tcPIwy0UvLYjhXLrMyx89,Pump It Up,Endor,0.807,0.105,123.904,0.122,0.448,0.0,4,0.759,8,136996,-5.812,0.62,0,spotify:track:0Cnb8XdGDMHAmIRBUJMkIS
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,Toby Romeo,0.783,0.0488,122.98,0.0773,0.239,2.93e-06,4,0.795,6,151475,-4.715,0.864,0,spotify:track:27ITlhgZIx0ZYwaLYYDBsi
27ITlhgZIx0ZYwaLYYDBsi,LOVELIFE (with Jeremih),Benny Benassi,0.721,0.285,121.962,0.0506,0.0149,0.00432,4,0.785,8,176219,-5.457,0.894,1,spotify:track:2Wo6QQD1KMDWeFkkjLqwx5
2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,SAINt JHN,0.526,0.14,123.935,0.0415,0.129,0.0,4,0.598,10,168387,-8.659,0.529,0,spotify:track:7CHi4DtfK4heMlQaudCuHK
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,0.726,0.134,124.075,0.0468,0.0387,0.0,4,0.668,9,172143,-7.512,0.453,1,spotify:track:7CH8J4ulT49UfZwSDSkSZA
7CH8J4ulT49UfZwSDSkSZA,i miss u (with Au/Ra),Jax Jones,0.72,0.129,122.031,0.218,0.223,0.0,4,0.789,8,166794,-5.652,0.664,0,spotify:track:3H7ihDc1dqLriiWXwsc2po
3H7ihDc1dqLriiWXwsc2po,Breaking Me,Topic,0.799,0.113,123.109,0.0446,0.0655,0.0,4,0.728,4,177805,-2.838,0.309,1,spotify:track:3vIPdMmbsye0YMhXy4GeXt
3vIPdMmbsye0YMhXy4GeXt,Home Sweet Home (feat. ALMA & Digital Farm Animals),Sam Feldt,0.868,0.288,100.048,0.0555,0.0426,2.12e-05,4,0.637,1,160907,-4.921,0.444,0,spotify:track:5k1uIPpsHmnbWFr4nbpdYb
5k1uIPpsHmnbWFr4nbpdYb,Up All Night (feat. Afrojack),VINAI,0.935,0.236,124.023,0.175,0.00625,0.006,4,0.697,11,167419,-5.809,0.728,0,spotify:track:3Shi5fUIeuoNQWV0hjYXNs
3Shi5fUIeuoNQWV0hjYXNs,LIES,Steve Aoki,0.76,0.151,183.933,0.0426,0.286,0.0,4,0.504,4,190218,-4.246,0.64,1,spotify:track:1FP9s72rDYty6mfoOEYKnE
1FP9s72rDYty6mfoOEYKnE,All We Got (feat. KIDDO),Robin Schulz,0.576,0.0959,123.036,0.0345,0.0204,0.0811,4,0.746,11,173951,-4.796,0.0769,0,spotify:track:5QUbOFOkbDlt4ZY7bdL4Am
5QUbOFOkbDlt4ZY7bdL4Am,I Admit It (feat. 24kGoldn),ZHU,0.773,0.377,122.016,0.0579,0.0166,7.64e-06,4,0.818,8,143953,-5.714,0.878,0,spotify:track:7GiozRoMk95aFl1WbrDdjX
7GiozRoMk95aFl1WbrDdjX,Nobody,NOTD,0.693,0.089,126.006,0.0326,0.0127,0.066,4,0.733,11,230476,-8.165,0.104,1,spotify:track:3ijMfK5xwJTDdeyJp72mPM
3ijMfK5xwJTDdeyJp72mPM,Alive,PAX,0.873,0.117,125.906,0.0644,0.169,1.53e-05,4,0.684,0,160000,-4.94,0.374,1,spotify:track:0WDHsTEgyvjw4EM24O0Tyd
0WDHsTEgyvjw4EM24O0Tyd,Love Is Killing Me,BONNIE X CLYDE,0.651,0.104,149.979,0.0384,0.0819,0.0,4,0.494,11,222400,-4.127,0.162,0,spotify:track:06kxa3al7bUqRRo5nAFduZ
06kxa3al7bUqRRo5nAFduZ,Nightlight,ILLENIUM,0.793,0.104,125.028,0.0391,0.00542,4.1e-05,4,0.673,4,181742,-5.265,0.352,0,spotify:track:4kd8NJrrfzzPvarSre2yAu
4kd8NJrrfzzPvarSre2yAu,Need You Now,Armin van Buuren,0.766,0.129,123.062,0.0568,0.0219,6.81e-06,4,0.677,6,190488,-6.896,0.198,1,spotify:track:51Of5p3lKZeOg6itfs4og4
51Of5p3lKZeOg6itfs4og4,Lovefool,twocolors,0.599,0.083,127.986,0.039,0.347,0.824,4,0.819,11,246507,-6.778,0.489,1,spotify:track:73X9X7kDgsm4YeHpc8prf6
73X9X7kDgsm4YeHpc8prf6,Apricots,Bicep,0.874,0.0489,122.953,0.0662,0.168,1.14e-05,4,0.734,8,166028,-3.158,0.905,1,spotify:track:6cx06DFPPHchuUAcTxznu9
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),Joel Corry,0.92,0.329,132.001,0.0539,0.0126,0.117,4,0.675,0,329280,-7.153,0.842,0,spotify:track:0csz09qS2n8Jo7LogHKu7j
0csz09qS2n8Jo7LogHKu7j,Tondo,Disclosure,0.631,0.119,121.968,0.033,0.00833,0.146,4,0.639,5,177598,-10.686,0.197,0,spotify:track:3SXRZuCEGbbxsPiHyqwWuG
3SXRZuCEGbbxsPiHyqwWuG,Underwater,Anabel Englund,0.665,0.286,126.005,0.0639,0.000713,0.323,4,0.867,7,246600,-8.802,0.55,0,spotify:track:3HYCPBUC827RcXZsfwAU4l
3HYCPBUC827RcXZsfwAU4l,Innadadance (feat. Suli Breaks & Jazzie B),Faithless,0.788,0.115,118.039,0.0908,0.0703,0.0,4,0.729,10,159536,-4.832,0.857,0,spotify:track:3GYlQmwfBDo7imFyGPhrl7
3GYlQmwfBDo7imFyGPhrl7,Say My Name,Dimitri Vegas & Like Mike,0.678,0.127,128.021,0.06,0.707,0.0,4,0.865,1,240813,-5.596,0.778,1,spotify:track:6RFJxVj9tL0Xrd3Jve4Vo4
6RFJxVj9tL0Xrd3Jve4Vo4,Héroe Favorito,Romeo Santos,0.585,0.0707,132.053,0.0443,0.292,0.00141,4,0.899,11,260387,-7.839,0.96,1,spotify:track:05XwC0A5ZfyMJbwtO4yngG
05XwC0A5ZfyMJbwtO4yngG,Llora Alma Mía,Yoskar Sarante,0.83,0.111,127.103,0.0297,0.0489,0.0,4,0.704,11,211453,-3.139,0.957,1,spotify:track:0u4N6w5lBw5xMrzJitRWUo
0u4N6w5lBw5xMrzJitRWUo,Corazon Sin Cara,Prince Royce,0.649,0.0973,122.99,0.0372,0.465,0.0,4,0.839,0,222080,-6.121,0.904,1,spotify:track:0Kt035u0yJBkOnM1BYPpI6
0Kt035u0yJBkOnM1BYPpI6,Culpa al Corazón,Prince Royce,0.648,0.0953,127.953,0.0389,0.197,0.0,4,0.786,7,219053,-6.195,0.891,0,spotify:track:3fPMRb2gcFTZcYmR0bXnDc
3fPMRb2gcFTZcYmR0bXnDc,Te Robaré,Prince Royce,0.729,0.206,123.046,0.0374,0.401,1.2e-06,4,0.843,6,250640,-3.634,0.903,0,spotify:track:6I86RF3odBlcuZA9Vfjzeq
6I86RF3odBlcuZA9Vfjzeq,Eres Mía,Romeo Santos,0.719,0.249,131.954,0.0452,0.457,0.0,4,0.885,4,241766,-5.507,0.876,0,spotify:track:4AX0mPH9LnPtRPU7qYqTHW
4AX0mPH9LnPtRPU7qYqTHW,Me Voy (feat. Romeo Santos),"Héctor Acosta ""El Torito""",0.884,0.0459,119.15,0.0546,0.552,2.59e-05,4,0.758,0,259067,-2.793,0.889,1,spotify:track:63016P9yyqY523dTSrsNZH
63016P9yyqY523dTSrsNZH,Píntame,Elvis Crespo,0.874,0.0476,124.052,0.071,0.234,0.00162,4,0.814,8,267160,-3.18,0.911,1,spotify:track:7JIjUx3GsL0upxmNJacmtz
7JIjUx3GsL0upxmNJacmtz,Suavemente,Elvis Crespo,0.913,0.0478,128.901,0.0539,0.394,0.000833,4,0.783,9,274040,-3.098,0.853,1,spotify:track:36gbETWFHYOhKagApK6spF
36gbETWFHYOhKagApK6spF,Tu Sonrisa,Elvis Crespo,0.736,0.213,135.024,0.0301,0.506,1.12e-05,4,0.754,9,230840,-5.404,0.96,1,spotify:track:19Sij07U1rhR57FoAwpVEz
19Sij07U1rhR57FoAwpVEz,Tatuaje (feat. Bachata Heightz),Elvis Crespo,0.943,0.108,122.135,0.0443,0.446,0.00259,4,0.801,9,265533,-3.729,0.931,1,spotify:track:0go99GZlacnuwN249CgCfG
0go99GZlacnuwN249CgCfG,Luna Llena,Elvis Crespo,0.885,0.239,126.228,0.0466,0.425,0.00256,4,0.692,7,208640,-3.132,0.923,0,spotify:track:16LDbpqgCtvEZDQ5wfOWrj
16LDbpqgCtvEZDQ5wfOWrj,Nuestra Cancion,Elvis Crespo,0.901,0.041,123.242,0.037,0.458,0.00656,4,0.799,9,287227,-3.333,0.957,1,spotify:track:1g7pyL3TVrXvJRLMShJUUI
1g7pyL3TVrXvJRLMShJUUI,Princesita,Elvis Crespo,0.951,0.063,165.373,0.225,0.541,0.0,4,0.648,7,216504,-1.577,0.967,1,spotify:track:3ilsYQV58CAdhmQuDjke1C
3ilsYQV58CAdhmQuDjke1C,Dale Vieja Dale,Toño Rosario,0.85,0.0634,130.019,0.0598,0.013,0.00023,4,0.849,10,190734,-3.785,0.788,0,spotify:track:6IZ6XJEWn2c9wfJQ1HTDGJ
6IZ6XJEWn2c9wfJQ1HTDGJ,Pa Que Me Dan de Eso,Don Miguelo,0.915,0.0695,109.99,0.055,0.0245,0.000128,4,0.876,3,148014,-4.618,0.916,1,spotify:track:7mo10WU1gtn1Q3XlpyYPE9
7mo10WU1gtn1Q3XlpyYPE9,Dale un Boton,Liro Shaq,0.395,0.0712,128.092,0.06,0.834,0.113,4,0.912,4,310613,-8.971,0.927,0,spotify:track:5guZMseET21n74ZIIOoXD2
5guZMseET21n74ZIIOoXD2,Vocales de amor,Joan Soriano,0.56,0.0608,133.682,0.0397,0.416,0.0,4,0.804,1,254720,-6.912,0.768,0,spotify:track:65H6t1WQBim6q93yM8fEwn
65H6t1WQBim6q93yM8fEwn,Obsesion,Aventura,0.782,0.112,135.009,0.0325,0.293,0.0,4,0.863,7,251907,-3.143,0.958,1,spotify:track:4ZIyAJRSCffZBDdrQi2D4K
4ZIyAJRSCffZBDdrQi2D4K,Primavera Azul,"Héctor Acosta ""El Torito""",0.877,0.42,121.98,0.202,0.0163,0.0118,4,0.91,1,165303,-4.22,0.946,1,spotify:track:1z8gObqL6bpHYuNBd4WCKZ
1z8gObqL6bpHYuNBd4WCKZ,Te Siento en Para,Ceky Viciny,0.489,0.15,129.97,0.0353,0.62,3.69e-05,4,0.847,0,242533,-12.105,0.895,1,spotify:track:38nwdi1gZfoXsDFrk4eSF4
38nwdi1gZfoXsDFrk4eSF4,Como Sanar,Frank Reyes,0.657,0.0867,135.304,0.0411,0.54,0.000839,4,0.866,10,180584,-5.216,0.963,1,spotify:track:461B3KmKXpH92lf9cWcpaQ
461B3KmKXpH92lf9cWcpaQ,Devuélveme Mi Libertad,Frank Reyes,0.729,0.151,139.97,0.0288,0.511,0.00087,4,0.78,1,204565,-5.087,0.718,1,spotify:track:4CKNP0H3WEWQBSNGeOvjFU
4CKNP0H3WEWQBSNGeOvjFU,Mujer de las Mil Batallas,Frank Reyes,0.738,0.136,132.992,0.038,0.276,3.07e-06,4,0.806,4,244300,-3.649,0.854,1,spotify:track:38o8GBqVGScqG1mclUymmd
38o8GBqVGScqG1mclUymmd,Necesito de Ti,Anthony Santos,0.801,0.31,123.981,0.0327,0.39,0.0,4,0.732,9,196480,-3.859,0.824,1,spotify:track:46HdsiK0uR26B2dY9QPzda
46HdsiK0uR26B2dY9QPzda,Deja vu,Prince Royce,0.849,0.0379,134.103,0.0524,0.181,0.000185,4,0.918,9,242040,-4.905,0.96,1,spotify:track:6vIJeMh2PMfvOApN3eCZCE
6vIJeMh2PMfvOApN3eCZCE,Ayer Te Llame,La Makina,0.431,0.506,150.005,0.395,0.0111,0.0166,4,0.727,2,257987,-12.007,0.223,1,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ
6DB2KOEwHnjkgEnBt5SdeJ,Mask Off (feat. Kendrick Lamar) - Remix,Future,0.927,0.416,105.045,0.0835,0.0485,0.0,4,0.811,11,198625,-1.711,0.706,1,spotify:track:6OdD1XrpFD5BuxiAMFUWZC
6OdD1XrpFD5BuxiAMFUWZC,Te De Campana,Atomic Otro Way,0.779,0.333,150.069,0.211,0.0135,0.0,4,0.55,0,230281,-3.841,0.315,1,spotify:track:0RIHDrcRAXtUlnkvTYPW1a
0RIHDrcRAXtUlnkvTYPW1a,"All I Do Is Win - Feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross",DJ Khaled,0.584,0.0833,146.646,0.467,0.0391,1.55e-05,4,0.62,11,546834,-12.148,0.563,0,spotify:track:6OgYscysKGzWsSRw8Xmj3D
6OgYscysKGzWsSRw8Xmj3D,"Jersey Club, Pt. 3",DJ Prospect,0.672,0.118,97.979,0.0688,0.0329,0.0,4,0.671,0,204173,-3.094,0.632,0,spotify:track:1OAh8uOEOvTDqkKFsKksCi
1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,0.968,0.347,135.099,0.046,0.123,0.0,4,0.666,10,219240,-3.196,0.834,1,spotify:track:0HNXnhNZZtRZFLhP4hfyCP
0HNXnhNZZtRZFLhP4hfyCP,Hey Baby (Radio Mix),DJ Ötzi,0.622,0.0948,80.015,0.046,0.163,0.0,4,0.715,4,195053,-5.102,0.808,0,spotify:track:2rCbl9naJYhaxjLsfx88uM
2rCbl9naJYhaxjLsfx88uM,Pareja Del Año,Sebastian Yatra,0.691,0.226,168.024,0.352,0.614,1.04e-05,4,0.812,8,255607,-5.837,0.876,0,spotify:track:2TmT3wSwRf0CYJFGGaIXNB
2TmT3wSwRf0CYJFGGaIXNB,Si Te Veo,Arcangel,0.748,0.0992,133.028,0.162,0.354,0.0,4,0.83,1,177443,-5.362,0.523,1,spotify:track:3ke6it1vTmHtz2ApcIVUz5
3ke6it1vTmHtz2ApcIVUz5,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",Bizarrap,0.598,0.0783,74.858,0.0769,0.107,1.89e-06,4,0.705,9,197960,-3.439,0.335,1,spotify:track:74UFJflGMdA46TltO7XPSB
74UFJflGMdA46TltO7XPSB,Te Necesito,KHEA,0.596,0.0728,167.933,0.315,0.308,0.0016,4,0.764,6,171429,-6.059,0.77,0,spotify:track:4hs52wFSucGnS5dYryIZ4F
4hs52wFSucGnS5dYryIZ4F,Perreito Salvaje,Emilia,0.628,0.0461,92.021,0.0536,0.147,1.92e-06,4,0.803,9,193043,-4.358,0.661,0,spotify:track:4M4DTyLupKvbJKlE4I4EYq
4M4DTyLupKvbJKlE4I4EYq,YO SE QUE TU (feat. Rusherking),FMK,0.541,0.286,92.003,0.0674,0.161,5.01e-06,4,0.85,2,165275,-4.522,0.916,1,spotify:track:0cOa970mzTWAxKtltpkpLc
0cOa970mzTWAxKtltpkpLc,Miénteme,TINI,0.517,0.0916,171.959,0.333,0.399,8.95e-05,4,0.83,6,182496,-6.416,0.616,0,spotify:track:2dNhNlpZAtV4lwAFW45LIv
2dNhNlpZAtV4lwAFW45LIv,Am,Nio Garcia,0.455,0.12,83.876,0.224,0.675,1.08e-05,4,0.54,3,212032,-5.988,0.432,1,spotify:track:71R8HJxQk5qMiRstrlXN9t
71R8HJxQk5qMiRstrlXN9t,2/Catorce,Rauw Alejandro,0.66,0.107,83.971,0.1,0.141,0.0,4,0.833,9,221121,-3.985,0.751,0,spotify:track:5eaLGyPrVG7FbZ5vVnBm93
5eaLGyPrVG7FbZ5vVnBm93,IMPOSIBLE - REMIX,Blessd,0.861,0.125,88.004,0.196,0.319,1.58e-06,4,0.791,1,215135,-3.994,0.606,1,spotify:track:2E5AxSvxrnRsaExLe1aaXI
2E5AxSvxrnRsaExLe1aaXI,EL TREN,Micro TDH,0.738,0.105,94.024,0.0541,0.0708,0.000223,4,0.84,4,169000,-2.341,0.727,0,spotify:track:1VkfjnJvS5Q5Zn5TmqvcFZ
1VkfjnJvS5Q5Zn5TmqvcFZ,LE GUSTA QUE LA VEAN,Lunay,0.548,0.145,94.036,0.164,0.0751,0.000234,4,0.503,0,228920,-7.564,0.441,0,spotify:track:2CdTLdDjwZdVcm0bresVWx
2CdTLdDjwZdVcm0bresVWx,Otra Noche Sin Ti,J Balvin,0.899,0.299,90.025,0.127,0.192,0.000189,4,0.786,10,216510,-0.515,0.813,1,spotify:track:5u7twkeask1VIyDeNTElSU
5u7twkeask1VIyDeNTElSU,Sal y Perrea,Sech,0.723,0.083,83.691,0.283,0.488,0.0,4,0.549,6,214000,-5.228,0.782,0,spotify:track:1KwMVzMArDnM5m2LNuzXAO
1KwMVzMArDnM5m2LNuzXAO,Millonario (Remix) [feat. Ozuna],Messiah,0.669,0.0914,110.696,0.0748,0.0438,0.0,5,0.852,6,151813,-4.067,0.682,1,spotify:track:4e54PAuILqrhjr2ryuMvdq
4e54PAuILqrhjr2ryuMvdq,PURRITO APA,Feid,0.627,0.112,82.562,0.316,0.483,5.48e-06,4,0.713,9,180364,-8.723,0.653,0,spotify:track:2jMesSWfkSsFyk94weNwi1
2jMesSWfkSsFyk94weNwi1,Acuérdate De Mí,LATENIGHTJIGGY,0.695,0.519,130.027,0.125,0.0578,3.72e-06,4,0.745,2,187898,-5.888,0.618,0,spotify:track:1QigNNcv8c5X2iL294bZev
1QigNNcv8c5X2iL294bZev,MÍRENME AHORA,Myke Towers,0.477,0.21,93.027,0.292,0.68,0.0,4,0.77,8,209640,-9.728,0.565,0,spotify:track:48wkz2E0apRJr6E4zQyDpx
48wkz2E0apRJr6E4zQyDpx,7 De Mayo,J Balvin,0.738,0.119,88.985,0.0558,0.296,0.00126,4,0.742,1,189375,-4.86,0.456,1,spotify:track:0cHuDFkcVBjuvYQxEgcpBv
0cHuDFkcVBjuvYQxEgcpBv,Feeling,Dalex,0.593,0.154,90.002,0.0702,0.386,0.168,4,0.852,6,221407,-5.892,0.87,1,spotify:track:66S2z95FN3nUAr9S1gUIsp
66S2z95FN3nUAr9S1gUIsp,Ella,Boza,0.56,0.0556,97.988,0.107,0.143,2.08e-05,4,0.845,2,230204,-7.002,0.819,0,spotify:track:0PG6Bi0xxnArCbS6hJpC4q
0PG6Bi0xxnArCbS6hJpC4q,LO NECESARIO,Aissa,0.812,0.0747,100.065,0.0843,0.37,0.0,4,0.689,1,187200,-2.078,0.605,0,spotify:track:2ITfHO15LB2CFYKEhSS3dE
2ITfHO15LB2CFYKEhSS3dE,Demente,Denise Rosenthal,0.673,0.12,180.026,0.102,0.232,4.45e-06,4,0.74,0,198592,-2.872,0.698,1,spotify:track:1bmm8qIp60aMkozpkPnxNM
1bmm8qIp60aMkozpkPnxNM,Me Enamora,Lenny Tavárez,0.673,0.107,109.019,0.127,0.282,3.24e-06,4,0.89,9,178349,-4.993,0.85,0,spotify:track:0Fl57YAClqAj6DKo7H2TR3
0Fl57YAClqAj6DKo7H2TR3,Vamo' a Gozárnola,Maluma,0.544,0.292,176.173,0.213,0.326,0.0,4,0.71,6,194447,-4.787,0.77,1,spotify:track:4GpnuoBxRqKZUjZ5FdwPG2
4GpnuoBxRqKZUjZ5FdwPG2,Presente Y Futuro,Llane,0.567,0.164,143.01,0.212,0.179,0.0,4,0.684,6,151588,-8.031,0.702,1,spotify:track:6DPIWnxy6DBXUrkdAs58dn
6DPIWnxy6DBXUrkdAs58dn,Black & Proud,DEVA,0.558,0.1,179.972,0.229,0.306,0.000327,4,0.741,11,188955,-6.029,0.265,0,spotify:track:0iWxrdjwEGOrTC9AszgAJk
0iWxrdjwEGOrTC9AszgAJk,Viendo el Techo,Jay Wheeler,0.602,0.0856,112.012,0.0929,0.857,2.32e-06,4,0.653,11,161187,-8.177,0.411,1,spotify:track:0RGwZxzgWTs5z0qQgd9apG
0RGwZxzgWTs5z0qQgd9apG,Ruta 66,Ankhal,0.621,0.0953,83.95,0.0888,0.247,1.31e-06,4,0.752,4,180714,-6.119,0.432,0,spotify:track:3YLIOwJrc2qPpPpmTi1IJ2
3YLIOwJrc2qPpPpmTi1IJ2,Gira Gira,Las Villa,0.752,0.0866,180.017,0.149,0.25,0.00386,4,0.778,1,171814,-4.976,0.791,0,spotify:track:5H6SZcjJzBNsB2VzKW2Ivd
5H6SZcjJzBNsB2VzKW2Ivd,Tiempo,Ozuna,0.899,0.0894,128.05,0.0494,0.222,1.14e-06,4,0.77,8,231604,-2.981,0.851,1,spotify:track:6PDlkWmrq2ZKiUuFt2aQsH
6PDlkWmrq2ZKiUuFt2aQsH,Loco,Justin Quiles,0.763,0.278,93.977,0.16,0.129,1.54e-05,4,0.785,11,172827,-3.708,0.384,0,spotify:track:5dWSxhdL95JvuzrhU5Pexe
5dWSxhdL95JvuzrhU5Pexe,Mala De Verdad,Mariah Angeliq,0.813,0.278,97.018,0.0777,0.305,0.0,4,0.908,5,200785,-2.749,0.924,0,spotify:track:4DHDIdeayp8xvlyg22wREO
4DHDIdeayp8xvlyg22wREO,Ram Pam Pam,Natti Natasha,0.797,0.252,102.028,0.0782,0.189,6.66e-06,4,0.889,9,174932,-4.073,0.543,1,spotify:track:2KNcIEF7mHjChtXSPddVmu
2KNcIEF7mHjChtXSPddVmu,Rumba (Puro Oro Anthem),Maluma,0.682,0.361,89.085,0.271,0.207,0.0,4,0.635,10,288282,-6.86,0.673,1,spotify:track:2fpKvUg9hxiKAOLuwfEdlJ
2fpKvUg9hxiKAOLuwfEdlJ,Conexión,Foreign Teck,0.885,0.291,103.006,0.046,0.00642,0.0,4,0.686,7,224587,-4.485,0.263,1,spotify:track:3yFFIGLByW4gG7U7ogIHPd
3yFFIGLByW4gG7U7ogIHPd,Aire,Steve Aoki,0.665,0.184,180.017,0.233,0.236,3.48e-06,4,0.801,0,254173,-3.805,0.69,1,spotify:track:3w8S5rmjdFWD9X5VNQgwMh
